A,B,C,D,E,F,G,H,I,J,K,Name
65.06108758,63.79967424,59.31721019,41.32338445,23.77688667,46.21595472,53.76851176,60.30956246,19.83225802,85.12754311,13.5150591,Eugene
83.49372246,42.56756339,43.45373021,36.46048367,14.48183588,61.10242597,56.89076799,59.71958137,23.48820443,49.57321026,12.45839432,Choluteco
84.37038082,41.11030784,30.92891332,22.1152553,4.21433846,65.24555099,56.91043346,61.45330043,31.58002604,41.8087098,12.87331001,Choluteco
56.56366402,44.15023824,13.32174053,71.8739978,3.839641283,48.72001772,49.78302844,33.25924102,23.46409725,46.35298258,9.309883231,Baxan
58.19408444,24.8696715,73.87205251,64.017004,27.15300625,58.2229912,35.0022189,49.05502749,4.450909654,71.75731053,8.77164317,Dum
60.19026912,17.1620925,55.35872428,73.83827881,29.9285435,50.20290885,8.716629071,69.30456526,24.49330078,65.25988279,8.487417213,Dum
64.42507456,19.08880566,55.40684461,71.72537082,41.16979845,57.19788981,34.83497465,76.25100242,17.65282958,60.89080205,9.53377804,Dum
25.48420712,28.47704277,99.84981427,69.23445358,13.35674949,67.12255843,11.67006202,3.721975442,21.38205148,49.68712971,10.77793462,Albukerke
45.92815598,48.77639538,72.8018237,9.53086052,24.52391579,55.00166205,93.9956233,74.17274569,18.86830049,85.00823333,12.40527255,Eugene
72.92072433,18.21308476,64.07631498,60.90390393,41.53568397,58.00199004,13.03349393,46.7735372,9.720462058,64.91808929,8.150500894,Dum
27.82280783,20.33099789,99.78006604,62.65877789,12.97630961,63.85295218,88.26565272,10.71840653,14.47774338,62.49817089,10.80179163,Albukerke
83.9391176,43.43249243,38.81859936,66.85322164,19.08783429,61.14184226,59.99838333,64.83418148,17.63252447,41.67605935,11.5206762,Choluteco
74.81104478,64.00347186,56.40318546,22.2732498,18.86916382,60.07259491,68.91363067,43.30812925,11.97491188,86.08880649,12.0499124,Eugene
84.00685606,44.60116061,46.72930886,58.53858929,6.510929191,71.6107755,56.60922448,56.49016743,7.093657504,44.9531044,12.85897194,Choluteco
29.1631403,36.61728028,4.753744454,97.9090156,8.629612214,73.40797164,61.09197233,31.63985317,25.61991705,68.37779599,9.780340995,Baxan
43.21306675,25.57912948,98.83991158,65.72629504,13.61570674,66.99423212,94.57348498,14.89867938,7.673589207,52.79887482,10.21626013,Albukerke
44.08630243,73.22937659,52.26604765,29.95670486,17.4620846,57.05911219,73.91809242,41.40871504,15.39327727,71.59209773,13.34343518,Eugene
19.26956616,43.31668993,13.37356813,67.94716688,11.14929258,53.80430206,56.0477537,32.77670414,11.38665245,54.15617462,9.838415208,Baxan
74.41854471,19.93142704,59.19045527,64.80320318,10.35050338,51.68108063,48.85632783,55.01395811,13.0147993,57.89930702,9.016260306,Dum
79.77645481,40.97263737,47.17940855,57.73061754,15.66803191,60.1252094,57.3773435,58.1164675,13.20005124,43.1075669,11.87808709,Choluteco
17.05717287,34.28089914,2.140550401,50.80776151,12.19806327,47.13706786,61.21376278,47.4873885,4.830411253,59.90471642,10.35107506,Baxan
74.39193218,78.6332,51.07935662,52.15050372,16.67026638,56.94579916,90.35319419,51.15026332,17.37462028,63.1584078,13.92311572,Eugene
40.94138437,70.99584005,74.1982051,14.08281442,19.68498271,53.52763893,61.28320051,67.24096802,10.26414982,75.43403805,11.62744539,Eugene
38.24419398,50.52078419,54.35268464,35.29815541,20.41955565,62.0917522,55.90597024,73.43408025,15.44715131,64.88636724,13.61872938,Eugene
84.75887221,43.55507585,29.34653327,46.74845757,19.32704626,74.3356617,56.54883834,57.89642758,22.66531641,42.26258209,11.07610755,Choluteco
65.38237004,19.09780956,48.93100715,67.96487942,47.52072396,55.4142749,1.320942176,70.72918839,18.69825583,53.91367578,9.840741968,Dum
70.91409369,68.47731671,54.5847623,33.83745739,15.35489144,61.54824935,97.21429235,71.78120652,18.23075755,86.45346107,13.6998754,Eugene
51.53070623,33.0038126,1.333149438,51.1502235,0.480295809,6.734649137,52.61095032,29.62451622,18.07001682,40.57257248,10.7302228,Baxan
57.51557498,43.12543397,13.71382351,97.10871817,10.17019977,7.530118081,59.89772755,25.74304764,3.793189548,54.63703658,10.15051818,Baxan
84.60849064,41.33484963,35.20935645,68.82821686,2.203715688,60.68790886,58.57350613,51.40550386,16.36573091,40.27581204,12.93795258,Choluteco
49.95647101,31.16340695,10.19280934,81.33967537,11.78922956,30.65479968,64.72511523,25.29529317,20.72359042,68.48050702,10.07859746,Baxan
44.4482295,26.83666169,99.31812009,64.40551423,12.42110691,62.14189541,70.49225182,18.12192344,8.092085775,59.14210831,10.30953598,Albukerke
78.39800498,44.54442507,42.53767581,77.24818293,10.98667697,60.69750913,55.16277741,72.77554125,20.65640052,40.75718127,11.01017293,Choluteco
18.25605127,30.73038509,7.919159631,99.56261717,12.94101938,4.043750093,53.2980922,38.14561153,28.36343747,55.63758268,9.645123731,Baxan
75.1757422,41.11900812,44.1091231,40.76291793,20.81345278,55.97397157,55.01894146,63.37433053,18.10073153,46.57035406,11.57676876,Choluteco
73.57939328,47.8184177,56.50891464,35.86906443,24.91974554,72.3225233,90.60998567,49.17241197,10.10725128,83.62735755,12.86901672,Eugene
80.30860748,41.37803204,47.17928167,33.25181262,4.814453376,61.28458969,55.93810898,63.43076819,13.78366667,45.16513523,11.58689192,Choluteco
14.88475479,31.08664906,4.477024055,85.16325803,6.388481164,23.88250279,46.15136967,37.6554006,23.37706592,44.44014312,9.916060181,Baxan
38.17611466,15.25358204,98.38601755,68.84893367,19.8174027,61.46259425,10.15194696,9.359879412,12.58239334,51.13328738,11.15739504,Albukerke
69.16265026,23.87347512,51.31414404,63.16966815,21.52725405,53.67999211,3.278480619,14.91505916,8.144625108,59.04174715,8.494517902,Dum
51.86347436,61.62329812,57.44063704,38.43035139,19.29898988,48.72506013,80.9476184,29.12584554,19.70669156,83.51091625,12.07809543,Eugene
57.18902799,21.40990877,50.27592442,61.81832996,11.90940826,55.49938954,14.82104222,79.13793522,5.662083697,66.51415275,9.869900645,Dum
39.71879482,38.59649649,7.895058165,78.68406315,6.883123167,9.835127433,48.40713284,33.50660041,26.39072074,50.38787851,10.65998999,Baxan
77.00551649,44.91920775,26.58314766,54.49932329,10.26313849,61.96029885,58.7235513,57.46537349,5.197911002,41.44746566,12.55891025,Choluteco
34.52912069,31.43185421,99.22970583,63.4022456,18.24691987,65.25117254,56.02992628,11.59790571,19.97935321,61.19221337,10.99491997,Albukerke
77.38658161,41.16577899,34.82788483,64.0135158,8.131529983,58.79070483,55.50771079,55.67742516,19.26724164,46.84033931,11.62238661,Choluteco
70.35024481,19.38605494,68.22949174,61.42628926,44.9613169,55.78137245,40.70701357,35.85602405,9.277685996,71.34838037,9.506590276,Dum
47.30649095,32.59005174,96.22464684,62.30641339,15.30828985,69.69390738,33.11979379,17.34834805,17.37238024,61.5165655,10.07463002,Albukerke
38.26514762,30.68848985,99.18654221,64.43141574,14.13052488,60.64744695,12.6863498,21.32209586,23.53529493,55.66838413,10.26963632,Albukerke
80.76512989,40.19745831,44.44794271,30.01246281,22.09110611,74.22661793,58.51926982,62.64697015,3.350094538,43.92087667,11.96436989,Choluteco
53.88021959,51.98990256,58.39724353,59.73830392,16.47969284,73.67909407,87.78838005,29.97712009,9.231829221,71.81103413,11.33550721,Eugene
65.62855886,23.1628186,61.80011166,68.43084172,48.2008091,50.17973707,21.90878144,14.48476304,6.110321984,58.31344283,8.058359221,Dum
52.40781975,54.56242414,68.2963001,18.57328448,18.32550797,45.01082448,76.90798084,28.93405788,19.62317161,60.30824219,11.1090237,Eugene
73.94245511,76.93561883,58.61632646,7.620519837,24.6376797,53.59232804,80.06021027,32.26658897,14.69141584,85.45208305,12.74379179,Eugene
83.51204719,40.91379139,34.85202788,40.91823707,17.70513718,58.79878433,55.25790932,53.8437875,17.21674978,45.89937671,11.6947963,Choluteco
84.82508259,44.09866668,42.24493573,25.55214245,14.93700634,64.58424073,57.45682096,65.45983598,21.45626035,48.97984508,12.78851042,Choluteco
71.58652878,20.21556849,52.5045146,69.72410082,44.69399809,54.62041762,16.33045023,14.31491518,15.02313274,57.0861749,8.508400808,Dum
64.1720174,19.02611145,50.75993668,69.92357701,19.8308848,56.02839452,47.24272979,89.39053677,9.954016287,59.73211588,9.559409099,Dum
84.23227301,40.03922304,48.82844623,41.25264964,24.10020325,67.87523731,57.0663228,69.94700584,7.127045802,41.70108153,12.05035795,Choluteco
51.10867933,63.41513588,67.2703369,16.1263798,17.04226537,51.13797801,69.89387851,53.72598389,9.479004023,72.15084022,13.0975019,Eugene
76.86807922,41.23757937,33.00375969,42.90435026,2.632440381,67.46225028,55.32378988,72.81135562,24.00132432,48.08127092,11.02896881,Choluteco
72.25790442,18.72411413,51.73371886,66.13576335,11.54205207,55.59039644,1.50893469,87.9706488,19.33379718,60.40998679,9.406880591,Dum
26.05407588,44.89401636,13.63936437,76.77940592,7.069537616,41.11018759,45.38971972,33.1415024,28.93058508,64.2473275,10.02242389,Baxan
39.37478964,32.61856936,8.151365653,63.42497609,7.80086069,46.5935612,50.05340388,48.45705783,10.90992335,70.67494165,10.18084757,Baxan
48.73682596,53.46743036,60.69886264,54.42992372,17.97899317,67.15423495,73.57903748,54.73327016,21.09091426,78.64063085,11.96219751,Eugene
75.72233539,42.09091867,28.1419328,64.562382,10.61062187,56.130278,59.43896263,63.88012185,6.15741083,41.63257538,11.62946772,Choluteco
55.77668485,64.73558008,68.1226318,48.92696258,20.96666445,46.97114868,64.11281968,34.01167209,8.961569173,81.20911735,11.7892553,Eugene
39.58462123,39.34369041,5.163380817,93.18113611,8.812790236,61.68716959,56.03368765,35.92061809,19.00074854,73.96027655,10.96002111,Baxan
25.60395101,34.11891323,95.88573547,67.33703414,14.50646406,64.62843333,83.69074745,13.05014033,16.99769061,62.97014954,10.52369256,Albukerke
58.43117588,17.89374817,54.55261069,66.00433668,10.800204,51.12824038,42.28332172,60.54810393,18.12579892,55.62590173,8.316326071,Dum
27.1466993,22.31532286,95.67611553,67.53753463,12.61876674,65.34319908,86.39914377,7.618890831,12.15241133,63.69942569,11.62425872,Albukerke
74.49484267,15.24747569,69.17896598,62.22264227,28.39679581,53.25400097,31.05336329,93.86896935,13.67143153,54.00645929,9.635667852,Dum
28.92815135,18.34408931,96.40849047,62.69557737,16.39673595,64.63774775,32.1020526,10.79214177,11.48065119,54.53814425,10.64806056,Albukerke
71.66229293,59.02231555,56.14667699,10.91647278,15.19902676,47.71194818,51.07322056,36.50961514,8.068973452,71.08663632,12.83410152,Eugene
63.90816316,22.36015785,46.27343212,71.73526736,48.42286526,53.45108143,47.08610586,81.9873667,16.93409576,67.28516959,9.586197356,Dum
58.97498644,23.29891778,52.26044954,72.11604953,11.24462887,57.27278907,11.62047891,66.81349052,22.95195727,66.67525603,9.266942211,Dum
59.54627607,18.91031402,60.24911608,66.7376146,38.48696727,50.95299373,7.813152872,56.75179151,15.23957353,71.35915511,9.42654322,Dum
63.24342343,17.5758267,66.85996837,63.98301103,34.18058679,50.77153221,34.16101793,95.95249778,7.324558082,72.42165896,8.196025577,Dum
40.23914078,66.23612192,70.04864038,5.456436598,23.51075104,53.42369609,99.11880653,43.70967023,14.89483974,60.39086341,13.74887965,Eugene
29.09393739,40.18953612,14.94171933,96.44900043,9.133007502,38.10224385,62.52585041,28.22018272,2.128452498,72.90411565,9.288048265,Baxan
83.86609198,44.61109677,34.00299039,31.55690795,13.26087964,64.80699827,58.50361639,65.06089382,6.193620965,48.45964467,11.00380759,Choluteco
79.09566051,43.61957048,48.48900373,34.24810968,16.95607024,65.56709089,59.82936166,64.93185753,21.54408625,49.17626492,11.1919059,Choluteco
51.30423095,59.25399716,64.07511763,25.67918675,15.50670811,48.24105528,84.54769592,27.99432599,15.8850778,70.41871893,11.93308188,Eugene
83.70908832,42.84329654,31.13550006,53.57906603,21.23408566,69.31098029,59.25666229,68.51605296,18.17986219,47.37961852,11.6871265,Choluteco
65.32638821,15.84949572,51.98607304,64.01212435,29.91845203,59.11510801,34.94522949,60.40168673,7.419451763,50.33106618,8.696271211,Dum
69.56604697,15.27592626,70.59860766,70.465096,33.8470676,54.1902452,45.26343538,54.76199998,12.80546604,60.05504493,8.880910248,Dum
82.57318294,43.56722033,31.85683847,26.12843957,1.724629384,63.56954631,55.80625494,59.95678015,13.33490984,44.39220706,11.87597442,Choluteco
72.62973413,22.1672291,53.06071152,62.6046058,26.15899934,59.57726519,9.956374204,89.0314182,20.7075223,56.74472574,8.809107464,Dum
27.49667903,30.76313728,95.10309877,64.64025893,14.90050174,67.22930483,32.03408133,1.216447583,17.8786334,54.89771051,10.24558551,Albukerke
31.33725122,30.02609346,5.836392396,67.26350067,1.911314905,55.18890089,48.77752906,44.90725008,8.584250336,67.15471366,9.504100982,Baxan
70.4950955,79.59735243,58.77518287,39.8245689,17.52475097,66.39958609,64.72026068,62.15606017,19.99281474,66.80115559,12.05237837,Eugene
68.01802811,55.56286372,66.41117714,21.6997268,23.67091115,67.35611273,86.99512307,66.603957,16.99012119,75.62297919,11.48645601,Eugene
38.20796045,60.20071009,60.70980022,20.70841614,17.30197706,49.45872368,64.43348168,26.49501271,14.60632887,62.26777074,12.29051896,Eugene
29.65699046,39.2137728,3.697273633,71.28650772,12.42155753,58.97050138,60.13769988,46.41878284,15.45592018,39.52226597,9.371237153,Baxan
58.35712755,19.889342,53.95546361,69.39525906,26.67739663,56.41721778,3.391091165,57.80264419,12.44543256,55.6797747,8.370477704,Dum
57.30715345,22.94014596,72.52631621,64.66979924,25.89719395,55.86199617,42.85272603,6.119845127,23.56573599,70.09760046,9.167878102,Dum
33.82183792,21.57124243,98.77523069,68.06650207,14.37266647,67.60342008,59.00405161,4.774205694,18.50570921,58.85278179,11.78347998,Albukerke
18.77673338,40.14875624,3.830535458,74.52063282,9.049665093,33.51443418,62.752254,37.09334531,2.59875887,48.33519675,9.039801705,Baxan
44.80234141,17.99653533,95.91048637,65.95322429,10.60833004,62.55019202,63.44928509,5.777069426,9.155544718,54.33779463,10.64684895,Albukerke
67.43509594,22.93432279,67.6349634,63.75162422,33.28228163,52.90406635,2.888655932,94.03518772,5.538605284,64.0100475,9.070392594,Dum
24.46909244,38.86963434,2.670592632,86.24872012,7.364955069,37.65244338,63.88289149,33.84649641,4.888906999,58.58623217,9.008992983,Baxan
47.63948096,34.47188654,4.412897108,54.72968693,6.393565276,22.876518,63.00374729,29.21381565,26.27287709,72.58394496,9.20177486,Baxan
79.36546747,41.37163829,39.48440812,26.35720466,2.286328195,62.61441561,57.54925364,74.30919451,24.78815784,40.83180167,12.89263556,Choluteco
46.0996719,23.16792814,98.80013005,63.23030099,19.49979411,61.89455925,2.541814356,19.38337394,22.88106209,61.56534674,10.56615426,Albukerke
48.97106813,29.92657886,98.77712909,68.47274491,19.63477726,65.65903202,95.24998162,13.0222302,14.78281367,59.20261537,11.61827048,Albukerke
79.02462363,42.20804543,36.08610331,37.85848526,3.764885408,62.05457855,58.33590438,54.89069406,23.82684767,40.10620981,12.16591488,Choluteco
29.60722076,23.57929806,99.14707311,60.26890287,17.83419207,66.50174384,61.20789354,11.96519349,19.58771005,55.8877029,11.58203501,Albukerke
51.79353298,65.61032259,66.26024478,6.55468276,15.38106159,60.82998945,60.37855473,40.40924399,8.896810261,65.41586744,11.8443016,Eugene
65.52163784,60.88363443,61.05038558,58.82542353,18.28252205,73.66614945,71.79875239,31.74180855,9.75963813,77.34400976,12.77321444,Eugene
32.83327308,19.79942509,97.37916663,68.64638745,19.87587138,61.6274675,40.64096023,8.289098317,3.105183018,55.0198937,11.52386512,Albukerke
69.99308675,22.3136982,65.65774757,64.27018427,45.55869996,53.15740553,18.57131073,77.48010663,11.12201373,72.26705991,9.884192241,Dum
83.55466451,41.15425912,41.36150408,29.39780183,8.285330736,73.39572447,56.84619343,70.90212586,3.163949953,46.49657987,12.53557418,Choluteco
46.5100391,22.24946832,97.07773944,65.22721501,11.02611302,67.28461011,71.68401892,6.505605058,24.65477269,45.33043608,11.27629667,Albukerke
55.51866232,41.04002907,11.07623653,75.04183954,4.037730687,30.57608326,63.82309161,47.35918739,5.283620835,40.56309336,10.66918121,Baxan
39.45125375,16.01642092,98.93785428,65.26250092,17.40445377,63.70703793,82.9397323,20.15652932,10.22229058,54.77966338,10.59226966,Albukerke
49.24751799,19.01299792,98.56403123,65.13439343,16.32265634,67.48776459,15.61201741,18.97130377,4.886805379,59.02820634,11.00589007,Albukerke
57.48182376,22.79463844,66.08407613,67.30775017,49.54068518,59.77190954,21.05823319,23.89939314,10.3245923,50.32705921,8.589920759,Dum
43.57931846,37.72115503,6.746403924,72.50011348,0.981587422,36.93989492,57.47480656,46.22060158,3.686150833,73.5092521,10.39750365,Baxan
84.14084221,40.67593486,49.33315951,41.78507798,17.94334252,66.87388324,58.45594414,68.13895847,31.48021858,44.42605355,11.52735959,Choluteco
39.8723892,35.50279661,2.211468087,75.40450619,11.51563703,7.53263898,63.53785848,30.22495154,14.90825228,67.41939917,9.907935763,Baxan
33.57706439,24.5851593,99.27361999,61.69575766,17.32224764,64.62630604,87.54939382,10.4353267,22.74797095,58.80080571,10.120454,Albukerke
57.34239853,71.0235485,57.14110483,59.98931846,24.10863216,62.4309977,89.29086077,57.87848159,7.857515195,75.97752454,11.28666036,Eugene
77.87797757,41.809737,47.17824809,57.79375998,22.19510158,71.33067191,59.02713807,55.26672535,2.239323339,49.69104029,12.16303968,Choluteco
83.67693857,42.54978221,40.84834793,46.21111202,16.34963523,55.33964993,56.26702375,60.30653498,10.86393764,47.64955985,12.53527699,Choluteco
69.65867388,24.91402064,67.20615878,63.32241739,20.91034437,56.49948812,16.37759732,45.69008859,9.485575558,73.9879554,9.619124622,Dum
70.72861182,21.8260018,60.3421738,73.58445666,38.96958772,53.71655926,25.42587867,95.89643689,13.76318786,55.68425315,9.506320487,Dum
69.5322743,72.0902988,62.01466695,8.198381366,16.62003046,54.2934163,73.06322217,67.71889417,8.118765318,68.38125657,11.97236439,Eugene
68.34051991,20.87345329,56.94187267,60.80431287,28.26887781,58.82681243,1.961363497,4.588988429,4.122845648,57.50993396,9.933106818,Dum
62.10598474,22.86094946,65.76443688,67.71269187,40.70947343,51.24279042,43.51944118,29.03071975,19.3349704,67.29919578,8.74067736,Dum
53.33138323,32.13631835,14.42851717,68.74859268,14.7639292,63.0390226,59.17873129,36.5435322,28.64251638,44.88264059,10.04739935,Baxan
